,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
13,6636,Polkadot,DOT,polkadot-new,792,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1465685231.0724082,9097665175.581404,,2024-07-07T11:47:00.000Z,6.207107080505171,286230178.89697254,-29.7876,-0.75137345,4.10936003,1.53764092,-14.29243259,-10.8106341,-30.80198574,8925530925.281975,0.4244,8925530925.28,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:18:18.118956
14,1975,Chainlink,LINK,chainlink,1812,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-07T11:46:00.000Z,12.796590968589205,249645549.27738786,-32.4551,-0.61188421,2.23792373,-5.73277386,-27.15174045,-7.30955474,-31.13668991,7781606589.895493,0.37,12796590968.59,,2024-07-07T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-07 17:18:18.118956
0,1,Bitcoin,BTC,bitcoin,11592,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19719621.0,19719621.0,False,,1,,,,2024-07-07T11:48:00.000Z,57371.84836242604,20705935945.61903,-33.4143,-0.33301603,1.1931253,-6.67340224,-19.81541528,-8.02779975,-20.59785798,1131351105776.5122,53.7912,1204808815610.95,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:19:18.603648
1,1027,Ethereum,ETH,ethereum,9122,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120200756.8851741,120200756.8851741,True,,2,,,,2024-07-07T11:47:00.000Z,3010.6038110753066,10402127339.765858,-33.8685,-0.00440423,0.16357266,-11.10331925,-21.38351618,0.5758165,-16.94433886,361876856772.64154,17.2058,361876856772.64,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
2,825,Tether USDt,USDT,tether,91099,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112223789756.2796,116076856617.27618,True,,3,,,,2024-07-07T11:47:00.000Z,0.9998632926058431,42276127326.21999,-28.3906,-0.01808112,-0.02467213,0.16086908,0.04670921,-0.0185934,0.01308762,112208447934.4196,5.3351,116060988052.69,,2024-07-07T11:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-07 17:19:18.603648
3,1839,BNB,BNB,bnb,2190,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582730.09550494,147582730.09550494,False,,4,,,,2024-07-07T11:47:00.000Z,507.65782225311636,1651778246.9371305,-4.6073,-0.25096432,-0.85883255,-11.60072267,-27.84491625,-13.20460891,-14.74486957,74921527362.45349,3.5622,74921527362.45,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
4,5426,Solana,SOL,solana,699,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,463548112.75257593,579686812.2962608,True,,5,,,,2024-07-07T11:47:00.000Z,139.42993774386844,1859745859.9446871,-33.5031,-0.02834734,0.43409873,-1.16734741,-18.82743624,-4.25857019,-23.47161346,64632484502.37937,3.073,80825696149.41,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
5,3408,USDC,USDC,usd-coin,20851,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33753949932.455482,33753949932.455482,False,,6,,,,2024-07-07T11:47:00.000Z,0.9999647731948295,3524432219.986516,-38.606,-0.00808994,0.00240022,-0.01457936,-0.01565879,-0.01315649,-0.00435625,33752760888.637474,1.6048,33752760888.64,,2024-07-07T11:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-07 17:19:18.603648
6,52,XRP,XRP,xrp,1351,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55723063839.0,99987471767.0,False,,7,,,,2024-07-07T11:48:00.000Z,0.4337867694375321,713863177.6812795,-23.6638,-0.38565037,-0.19155023,-8.11331737,-17.68511129,-16.72418412,-28.51354334,24171927845.881176,1.1493,43378676943.75,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:19:18.603648
7,11419,Toncoin,TON,toncoin,451,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2506067323.654634,5108652389.741753,True,,8,3414166606.0,25823867927.98752,,2024-07-07T11:47:00.000Z,7.563739825292966,278913914.9586102,-41.9782,-0.44787119,0.20379976,-1.20505272,0.81726328,32.60162193,30.3581189,18955241220.791912,0.9012,38640517533.87,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
8,74,Dogecoin,DOGE,dogecoin,1021,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145016556383.70526,145016556383.70526,True,,9,,,,2024-07-07T11:48:00.000Z,0.1099652078216369,704860984.5480129,-28.5229,-0.37480939,0.81022575,-10.04149532,-31.6224357,-25.46945021,-46.7758357,15946775760.312275,0.7582,15946775760.31,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:19:18.603648
9,2010,Cardano,ADA,cardano,1208,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35766427757.675,37021269743.925,False,,10,,,,2024-07-07T11:47:00.000Z,0.36543540200307234,263177170.5217637,-27.9092,-0.13634207,2.41749149,-5.01704743,-24.57538946,-17.06272562,-39.93997681,13070318905.83981,0.6214,16444593090.14,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
10,1958,TRON,TRX,tron,999,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87161069728.47076,87161083930.39995,True,,11,71659659264.0,9276622195.44441,,2024-07-07T11:47:00.000Z,0.12945389764230641,283572967.316191,-38.7272,-0.34371841,0.11076295,3.44539933,13.04188865,5.46311236,5.23518682,11283340199.023386,0.5365,11283342037.52,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
11,5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394282399.21728426,443628769.21728426,False,,12,,,,2024-07-07T11:47:00.000Z,26.319609619641522,254774625.93582982,-22.439,-0.94656923,2.28646175,-7.22786501,-27.34567932,-23.6318039,-47.709982,10377358827.294573,0.4934,18838226869.84,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
12,5994,Shiba Inu,SHIB,shiba-inu,841,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270857142795.1,589519318064517.2,False,,13,,,,2024-07-07T11:47:00.000Z,1.6262659789918644e-05,458001743.8579709,23.7104,-0.0345822,2.83633947,-4.12878084,-35.73072477,-28.30315132,-43.90459691,9583111473.827028,0.4556,9587152109.27,,2024-07-07T11:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-07 17:19:18.603648
13,6636,Polkadot,DOT,polkadot-new,792,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1465685231.0724082,9095992785.248287,,2024-07-07T11:48:00.000Z,6.205966050836822,286362564.7794712,-29.7415,-0.74927906,4.07914876,1.51566262,-14.32301742,-10.84952121,-30.81082374,8923890177.75508,0.4243,8923890177.76,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:19:18.603648
14,1975,Chainlink,LINK,chainlink,1812,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-07T11:47:00.000Z,12.79701945208816,249637983.5336396,-32.3224,-0.60596211,2.25291489,-5.7364788,-27.15101051,-7.31596326,-31.13209075,7781867150.698546,0.37,12797019452.09,,2024-07-07T11:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-07 17:19:18.603648
0,1,Bitcoin,BTC,bitcoin,11592,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19719621.0,19719621.0,False,,1,,,,2024-07-07T11:49:00.000Z,57372.60705545318,20708801887.415535,-33.3754,-0.31249162,1.17101314,-6.66828981,-19.81080711,-8.08203842,-20.5906336,1131366066915.4626,53.7919,1204824748164.52,,2024-07-07T11:49:00.000Z,,,,,,2024-07-07 17:20:19.564282
1,1027,Ethereum,ETH,ethereum,9122,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120200756.8851741,120200756.8851741,True,,2,,,,2024-07-07T11:48:00.000Z,3011.166983256265,10400308073.682957,-33.8542,-0.02668682,0.21152719,-11.07933249,-21.40742492,0.40537715,-16.88941375,361944550495.04944,17.209,361944550495.05,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:20:19.564282
2,825,Tether USDt,USDT,tether,91099,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112223789756.2796,116076856617.27618,True,,3,,,,2024-07-07T11:48:00.000Z,0.9998698987697804,42266064239.86834,-28.3512,0.00057546,-0.01756215,0.19120287,0.04144548,-0.01442507,0.01806344,112209189303.17241,5.3351,116061754875.43,,2024-07-07T11:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-07 17:20:19.564282
3,1839,BNB,BNB,bnb,2190,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582730.09550494,147582730.09550494,False,,4,,,,2024-07-07T11:48:00.000Z,507.6934611559208,1650686552.606984,-4.6484,-0.28785147,-0.84463642,-11.62743859,-27.85689936,-13.21346146,-14.73341918,74926787049.02698,3.5625,74926787049.03,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:20:19.564282
4,5426,Solana,SOL,solana,699,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,463548112.75257593,579686812.2962608,True,,5,,,,2024-07-07T11:48:00.000Z,139.43577262097108,1859331768.6647573,-33.4431,-0.05419519,0.43571862,-1.17847,-18.83834078,-4.29833083,-23.47768625,64635189248.648445,3.0731,80829078550.72,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:20:19.564282
5,3408,USDC,USDC,usd-coin,20851,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33753949932.455482,33753949932.455482,False,,6,,,,2024-07-07T11:48:00.000Z,0.9999271172174152,3524569625.490933,-38.4233,0.00385442,-9.305e-05,0.00448032,-0.00240248,-0.00634631,-0.0035921,33751489850.66118,1.6047,33751489850.66,,2024-07-07T11:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-07 17:20:19.564282
6,52,XRP,XRP,xrp,1351,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55723063839.0,99987471767.0,False,,7,,,,2024-07-07T11:49:00.000Z,0.43399729938532167,713865949.239462,-23.6378,-0.29723353,-0.21156726,-8.08073572,-17.70815592,-16.7309885,-28.44593898,24183659219.601875,1.1498,43399729938.53,,2024-07-07T11:49:00.000Z,,,,,,2024-07-07 17:20:19.564282
7,11419,Toncoin,TON,toncoin,451,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2506067323.654634,5108652389.741753,True,,8,3414166606.0,25824150291.97476,,2024-07-07T11:48:00.000Z,7.563822528927505,278940526.693421,-41.9541,-0.4540022,0.20790336,-1.2033077,0.78982485,32.55698866,30.37696522,18955448481.66798,0.9013,38640940037.99,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:20:19.564282
8,74,Dogecoin,DOGE,dogecoin,1021,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145016556383.70526,145016556383.70526,True,,9,,,,2024-07-07T11:49:00.000Z,0.1100580068982004,704845887.598112,-28.509,-0.25881136,0.73934563,-10.00015669,-31.63623134,-25.41169399,-46.71588241,15960233162.8311,0.7588,15960233162.83,,2024-07-07T11:49:00.000Z,,,,,,2024-07-07 17:20:19.564282
9,2010,Cardano,ADA,cardano,1208,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35766427757.675,37021269743.925,False,,10,,,,2024-07-07T11:48:00.000Z,0.3654138393304708,263091172.22216213,-27.9038,-0.12185535,2.42887727,-5.02991507,-24.59890983,-17.08190781,-39.94414837,13069547686.067944,0.6214,16443622769.87,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:20:19.564282
10,1958,TRON,TRX,tron,999,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87161069728.47076,87161083930.39995,True,,11,71659659264.0,9276612289.438292,,2024-07-07T11:48:00.000Z,0.12945375940544873,283899798.7286196,-38.6064,-0.3439484,0.11198767,3.44662385,13.03954413,5.45811911,5.2465013,11283328150.150995,0.5365,11283329988.64,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:20:19.564282
11,5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394282399.21728426,443628769.21728426,False,,12,,,,2024-07-07T11:48:00.000Z,26.323233407201585,254687919.6267307,-22.4262,-0.96430709,2.3130625,-7.22361381,-27.37067967,-23.63884362,-47.70004654,10378787622.94801,0.4935,18840820591.14,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:20:19.564282
12,5994,Shiba Inu,SHIB,shiba-inu,841,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270857142795.1,589519318064517.2,False,,13,,,,2024-07-07T11:48:00.000Z,1.6264889994948038e-05,457798508.39047015,23.6177,-0.0359906,2.8355106,-4.13573027,-35.7569549,-28.30063564,-43.89718453,9584425668.656303,0.4557,9588466858.22,,2024-07-07T11:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-07 17:20:19.564282
13,6636,Polkadot,DOT,polkadot-new,792,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1465685231.0724082,9099937153.92199,,2024-07-07T11:49:00.000Z,6.208657193921354,286476246.6263117,-29.718,-0.52922677,3.9541143,1.56659322,-14.36311929,-10.89544622,-30.74491671,8927759916.187786,0.4245,8927759916.19,,2024-07-07T11:49:00.000Z,,,,,,2024-07-07 17:20:19.564282
14,1975,Chainlink,LINK,chainlink,1812,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-07T11:48:00.000Z,12.796522631796039,249606962.92289987,-32.3035,-0.61041442,2.24963557,-5.74443644,-27.15189647,-7.33855377,-31.13356179,7781565034.293588,0.37,12796522631.8,,2024-07-07T11:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-07 17:20:19.564282
